Scenario,Output,AETR,LACA,HECO,CAPA,HOVI,TRAL,GITR,NAJE,DICA,UNK,AGHE,DEVA,GRCA,LOHO,RACA,ERNU,LIBI,LOWR,TRFU,VIDO,SUM,Mean
Goatgrass,sVisitsP,0,64.21273757,19.38672197,56.40300777,25.48137434,276.8397805,0.961362358,17.05855936,6.831413981,0.000108972,15.36309066,0.574962901,1.259809752,0.632842129,0.186213524,6.30E-05,0.335726657,27.32030286,0.000131709,0.000166433,512.8483765,26.99201982
Goatgrass,sVisitsP,0,64.84317226,19.14528871,59.60209182,27.13494321,299.4277712,0.846194054,16.36376013,6.793806171,0.000204207,15.64491404,0.569335081,1.222438762,0.636116554,0.181911414,5.48E-05,0.346655518,27.97056182,0.000205316,7.36E-05,540.7294986,28.4594473
Goatgrass,sVisitsP,0,71.06089823,18.747654,56.01418135,27.11043078,324.2859982,0.934802915,17.60585585,6.769801987,0.000277094,14.66457679,0.499297736,1.265178873,0.615099066,0.160458703,7.42E-05,0.365698276,25.60605076,8.77E-05,7.45E-05,565.7064971,29.77402616
Goatgrass,sVisitsP,0,68.51768319,17.77192858,57.82900818,24.31039292,312.5399098,0.938330588,19.36013167,6.40360984,0.000177556,14.73581645,0.568155476,1.448530264,0.598755289,0.193865637,7.89E-05,0.341650409,29.46894719,0.000136602,0.000208363,555.0273169,29.21196405
Goatgrass,sVisitsP,0,68.8213717,17.93601466,57.62577698,26.31919908,283.6418972,0.786998265,17.39654187,6.118391356,0.000123236,14.57996273,0.479641757,1.246497426,0.535915898,0.168032484,9.82E-05,0.347112907,24.68535042,0.000200105,0.000195272,520.6893216,27.40470114
Goatgrass,sVisitsP,0,68.58681086,17.45473143,57.49843061,28.51078208,315.8607862,0.82525159,16.41399397,6.367249746,0.000145526,13.92630903,0.559476443,1.220927087,0.63669236,0.17964998,8.87E-05,0.366332248,29.55827534,0.000141918,6.97E-05,557.9661448,29.3666392
Goatgrass,sVisitsP,0,73.57301343,16.81201389,61.74490279,24.43687842,301.9419103,0.96483922,19.11481658,7.618710307,0.000154672,14.36037135,0.518034396,1.329966859,0.569725024,0.163937994,0.000113009,0.365455929,30.85816416,8.86E-05,0.000128076,554.373225,29.17753816
Goatgrass,sVisitsP,0,72.83659491,17.82487873,60.36857233,25.18982407,269.3093851,0.921761112,19.17765187,6.795960396,0.000189442,15.96466881,0.551255958,1.419100285,0.62591049,0.153568807,5.53E-05,0.32356932,30.56930125,0.000158627,9.25E-05,522.0324993,27.4753947
Goatgrass,sVisitsP,0,63.88954598,16.72852081,55.26635018,26.11880222,306.3701083,0.973954161,18.85813063,6.616882934,0.000238811,14.97896135,0.505618801,1.34518729,0.541993562,0.175365555,5.22E-05,0.336726853,30.09435849,9.95E-05,0.000177404,542.801075,28.56847763
Goatgrass,sVisitsP,0,68.28326068,15.8846029,50.15735464,24.65910205,261.3666986,0.780965083,16.07164985,6.073448235,0.000112158,14.03591099,0.450262918,1.130855789,0.503835915,0.171602587,7.34E-05,0.321874885,24.80314147,0.000163329,0.000136914,484.6950524,25.51026592
Goatgrass,sVisitsP,0,63.12857116,18.25416237,60.42508807,26.02047107,267.275291,0.967557085,16.45571156,6.978756747,0.000267553,13.77332577,0.554974513,1.393080424,0.564408051,0.19509103,8.66E-05,0.385726098,29.32506639,0.000158426,0.000165866,505.6979597,26.61568209
Goatgrass,sVisitsP,0,62.47879974,16.427451,51.47642169,26.83029005,293.3854008,0.831797764,17.96708616,6.964864941,0.000194975,15.73149624,0.476672509,1.201780687,0.539679198,0.154046965,6.76E-05,0.341533219,25.49159799,0.00016002,6.85E-05,520.29941,27.38417948
Goatgrass,sVisitsP,0,60.96978949,18.01943744,53.03780453,23.86028452,304.9245367,0.911725744,15.95055258,6.337011818,0.000303749,15.03025531,0.516719609,1.217457756,0.516021918,0.150665451,8.53E-05,0.332180871,25.36810015,0.000142461,0.000133776,527.1432092,27.74437943
Goatgrass,sVisitsP,0,57.38808071,17.72002022,51.10990753,27.14529045,259.330209,0.85994582,18.05911249,6.526911005,0.000201854,15.17691488,0.503733925,1.347905698,0.566845659,0.158054089,6.24E-05,0.326147029,28.74728836,9.59E-05,0.000153349,484.9668804,25.52457265
Goatgrass,sVisitsP,0,70.63679224,16.77146875,53.69092992,26.35423206,319.6473205,0.931275043,18.82305885,7.136109018,0.00012277,17.01220115,0.541398897,1.298623056,0.547183833,0.186816243,0.000103323,0.349109864,27.06227555,9.15E-05,9.20E-05,560.9892045,29.52574761
Goatgrass,sVisitsP,0,63.32556247,16.79802268,53.14845115,26.73841165,289.4755805,0.884751934,16.86110749,6.154418289,0.000206627,13.66071931,0.490409372,1.25112159,0.566539878,0.174326641,6.04E-05,0.325721425,28.80405682,0.000124455,0.00015656,518.6597493,27.29788154
Goatgrass,sVisitsP,0,73.10497173,19.13088999,59.41387951,24.0199671,297.0027671,0.921793955,18.35951267,6.407629709,0.000156264,14.49421688,0.575955023,1.242329234,0.52484004,0.188752569,0.000124828,0.374337216,30.63408741,0.000177298,0.000184703,546.3965732,28.75771438
Goatgrass,sVisitsP,0,65.68073393,18.26772361,57.1499475,24.26704448,276.2952633,0.909750316,17.45471366,6.935101064,0.000143463,14.63596716,0.507313508,1.129181479,0.5452938,0.14933034,5.98E-05,0.313685281,24.37490351,0.000161137,8.02E-05,508.6163975,26.76928408
Goatgrass,sVisitsP,0,70.49423749,17.89621907,50.45793852,25.37539103,291.6973498,0.859822503,17.82593144,6.099252631,0.00013812,15.68155116,0.505588469,1.211664005,0.549892161,0.187926639,5.79E-05,0.3326394,24.67741207,0.000154073,8.83E-05,523.8532547,27.57122393
Goatgrass,sVisitsP,0,65.51652263,17.30356312,58.02277546,25.82049076,259.5502762,0.785293504,15.33799246,7.022983949,0.000116803,13.3821633,0.475797582,1.200522968,0.578095158,0.144573109,5.86E-05,0.353001707,28.0636635,9.32E-05,7.83E-05,493.5580623,25.97674012
Goatgrass,sVisitsP,0,72.59638479,16.96069146,58.90132826,28.32697542,319.2491517,0.93829365,17.81021609,6.808167793,0.000237773,14.90691469,0.515711755,1.215600158,0.584840632,0.174819485,0.000117427,0.320147485,26.67005368,0.000135912,7.80E-05,565.9798661,29.78841401
Goatgrass,sVisitsP,0,65.5582832,16.87675972,54.63396078,26.52158445,316.5333936,0.843027961,17.81522565,6.688363691,0.000283042,16.06319577,0.470535762,1.43188364,0.580333168,0.160508541,4.93E-05,0.372647151,27.62025352,9.27E-05,0.000135124,552.1705167,29.06160614
Goatgrass,sVisitsP,0,61.64910375,17.62237132,57.22030129,26.49713299,264.8180246,0.772745438,17.27595425,7.023079056,0.000155096,13.91793997,0.516326137,1.388098247,0.525166808,0.189801938,9.64E-05,0.320675585,27.88081244,0.000119092,0.000198972,497.6181034,26.19042649
Goatgrass,sVisitsP,0,65.56096208,17.49785052,58.02267402,26.5884419,278.66252,0.847440803,15.15609083,6.71375622,0.000185514,13.77584979,0.477569286,1.313276703,0.509994447,0.150629104,4.38E-05,0.365470468,24.02499856,0.000165435,0.000167954,509.6680875,26.82463618
Goatgrass,sVisitsP,0,61.03040255,18.07425351,56.06322854,25.85898689,280.7473253,0.823342262,17.38161338,6.24791418,0.00022017,13.4018439,0.447733842,1.32621394,0.597409189,0.15957298,0.000120841,0.305966513,24.98056381,0.000164236,7.89E-05,507.446955,26.70773447
Goatgrass,sVisitsP,0,62.25287463,19.15150207,59.27040439,27.80039155,296.6761625,0.961701944,18.55449024,6.897936351,0.000308021,15.83900708,0.577455099,1.429373888,0.574444507,0.172209954,7.04E-05,0.364170306,27.12769238,0.00010004,0.000136242,537.6504316,28.29739114
Goatgrass,sVisitsP,0,68.92079679,16.48343853,54.64066323,24.60036338,274.7695471,0.772158713,16.19527412,6.091396088,0.000173833,14.95569327,0.540019361,1.234041319,0.556240061,0.191041183,8.19E-05,0.366528833,29.16301339,7.48E-05,0.000193055,509.4807389,26.81477573
Goatgrass,sVisitsP,0,73.59207354,16.61443663,52.7826322,26.34913063,301.2225505,0.931785434,18.02465414,7.37566151,0.000141973,14.81551479,0.565461074,1.390986106,0.630208325,0.182932932,0.000120458,0.385635677,27.45843187,0.000173844,6.84E-05,542.3226001,28.54329474
Goatgrass,sVisitsP,0,61.61768552,17.4747415,60.46359799,24.73565511,298.0839754,0.865638147,17.12815874,7.018367818,0.000264761,15.111973,0.482397021,1.287531373,0.583608134,0.183985342,0.000101009,0.364251689,28.56663457,0.000112224,0.000180719,533.96886,28.10362421
Goatgrass,sVisitsP,0,61.81209264,17.83101958,58.06177268,24.46331927,301.7384459,0.829479621,18.22809965,6.810188518,0.000195716,13.4002369,0.438112653,1.229793621,0.593519744,0.185934431,8.17E-05,0.310422196,23.66924044,0.000101041,0.000136722,529.602193,27.87379963
Goatgrass,sVisitsP,0,66.04290675,17.98454326,50.54744535,24.73795574,253.9381568,0.755705287,16.15613805,6.849308214,0.000164367,15.58350413,0.538372651,1.189441193,0.553029169,0.162260034,0.000121293,0.313870038,27.36502219,0.000189889,0.000132148,482.7182665,25.40622455
Goatgrass,sVisitsP,0,69.81861608,15.92974713,60.01898118,26.87420643,276.987137,0.875330741,18.49630448,6.126039222,0.0001397,15.64050603,0.564841439,1.179063763,0.515241262,0.192539996,0.000108408,0.336405385,26.3588214,0.000122304,9.14E-05,519.9142434,27.36390755
Goatgrass,sVisitsP,0,61.59090941,16.36546366,55.53237493,23.73773376,267.6237217,0.915694506,16.93496875,6.759807742,0.000244791,15.39050088,0.525872476,1.268750622,0.617413019,0.193855646,6.36E-05,0.367896214,27.93908961,0.000155302,8.62E-05,495.7646027,26.09287383
Goatgrass,sVisitsP,0,61.65004905,17.16822656,50.22774885,23.34405678,299.482778,0.76838458,16.46982814,6.591745367,0.000250457,14.53220326,0.512250524,1.396117027,0.534447572,0.165476691,5.98E-05,0.364102199,28.88891053,0.00017567,0.000129307,522.0969403,27.47878633
Goatgrass,sVisitsP,0,63.76754473,16.37924265,52.00227359,24.59914204,258.4386006,0.873322186,15.53153671,5.876064458,0.000104751,14.73057801,0.525993452,1.217029398,0.551489943,0.169743327,0.000109131,0.34805828,26.60929687,9.14E-05,0.000121036,481.6203426,25.34843909
Goatgrass,sVisitsP,0,64.04880901,18.53042561,50.13365142,24.56047458,307.3151054,0.784739919,17.02615445,6.293977409,0.000223273,13.98503406,0.498728871,1.159595866,0.574454421,0.179170425,7.68E-05,0.377632214,26.11858216,9.61E-05,9.37E-05,531.5870257,27.97826451
Goatgrass,sVisitsP,0,66.99892989,17.96195206,50.76326546,23.53722969,286.8873241,0.787073284,17.30620398,7.338935798,0.000174924,15.07926662,0.545778011,1.174725029,0.527686755,0.177117946,5.51E-05,0.341416272,29.47627258,0.000182979,0.000114501,518.9037049,27.31072131
Goatgrass,sVisitsP,0,65.03514358,15.1079749,51.81594782,26.33432248,256.4610951,0.79953829,17.52516295,6.009640694,0.000220643,13.16406247,0.470543982,1.279686851,0.509533069,0.160531183,0.000121795,0.326353512,28.641731,0.000160983,8.91E-05,483.6418604,25.45483476
Goatgrass,sVisitsP,0,65.15805313,16.36948441,58.53986186,25.94162306,285.1008474,0.902522403,15.53050564,6.273842436,0.000103138,15.06733091,0.49130083,1.333642057,0.498762136,0.186412121,9.61E-05,0.353282172,28.53155175,8.29E-05,0.000196498,520.279501,27.38313163
Goatgrass,sVisitsP,0,64.56529087,16.0814007,58.87977916,26.20144017,326.8780935,0.803703607,16.90110631,7.358972958,0.000201088,16.62782022,0.528600602,1.460830151,0.625306148,0.178732999,9.63E-05,0.395169716,31.13496453,0.000143176,0.000104784,568.6217569,29.92746089
Goatgrass,sVisitsP,0,60.89636563,17.6765026,50.40777996,22.58890062,266.5705754,0.793005712,17.52993697,6.969103634,0.000277025,13.67233128,0.514150003,1.248146557,0.50493692,0.163154572,4.45E-05,0.339774229,24.81495639,0.000171901,0.000102904,484.6902167,25.51001141
Goatgrass,sVisitsP,0,65.90695668,16.1383012,56.93668417,23.88286291,316.1268654,0.855932533,17.10329522,6.88933866,0.0001129,13.84943243,0.533658396,1.436119418,0.532751554,0.174261413,6.60E-05,0.33802612,26.96521267,0.00010841,0.000203204,547.6701892,28.8247468
Goatgrass,sVisitsP,0,58.89378481,17.85516213,52.09590775,23.63687948,313.7375166,0.871870248,17.42189082,5.994008916,0.000110318,13.17773765,0.48463344,1.194235224,0.584374448,0.164926487,6.84E-05,0.324859126,26.11695791,0.000173958,0.000153436,532.5552512,28.02922375
Goatgrass,sVisitsP,0,59.24327745,18.83200994,50.72699135,23.48178667,301.2559668,0.805247561,18.82941512,6.342297439,0.000235623,16.29581614,0.519232285,1.34741813,0.576352548,0.164389295,6.64E-05,0.379826118,28.00551819,0.000183255,6.24E-05,526.8060926,27.72663645
Goatgrass,sVisitsP,0,71.33771457,18.53895857,56.7545662,27.66133231,294.1325701,0.884433291,16.9225022,7.273900201,0.000201916,16.30571922,0.54275321,1.221974244,0.524811036,0.185824701,8.15E-05,0.383478613,26.36903506,0.000116202,0.000103441,539.0400766,28.37053035
Goatgrass,sVisitsP,0,59.54155026,15.80389799,54.77895505,24.87980487,285.0551727,0.897691957,18.56307734,6.598083501,0.000231813,13.8759498,0.531944779,1.160162352,0.552555172,0.184728981,5.97E-05,0.349468059,25.0277241,0.000104685,0.000150684,507.8013138,26.72638494
Goatgrass,sVisitsP,0,67.24832462,18.40900235,60.04564267,24.04429159,305.7954441,0.856744162,15.75376424,6.377907237,0.000216001,13.49303958,0.485150247,1.432136658,0.624683971,0.160984666,8.14E-05,0.361958606,26.65653268,0.000110563,0.000104554,541.7461199,28.51295368
Goatgrass,sVisitsP,0,60.38917893,17.42679084,50.48534454,23.45778654,257.7173383,0.786459425,17.52470901,6.752769788,0.000119997,13.33938601,0.516275667,1.215092142,0.575327126,0.185383886,7.08E-05,0.303429216,29.22463346,0.00011621,6.71E-05,479.9002791,25.25790942
Goatgrass,sVisitsP,0,61.00689728,17.75622203,50.5370338,24.24747514,269.6696006,0.888697937,18.25764864,6.015564478,0.000143804,13.619377,0.451268075,1.277161524,0.513389408,0.17637505,6.60E-05,0.319986422,24.61035832,0.000105915,0.000131225,489.3475027,25.75513172
Goatgrass,sVisitsP,0,69.47240995,17.98740908,54.00696625,25.92490568,283.3653455,0.804337164,17.92339846,6.270353411,0.000288001,16.32467198,0.578390981,1.43506898,0.577434616,0.169827358,0.00013388,0.344065717,29.01290105,0.000141777,8.32E-05,524.1981331,27.58937543
Goatgrass,sVisitsP,0,60.41350466,18.37104751,54.66079898,26.84237907,264.8646233,0.791579462,18.4882179,6.087889284,0.000243563,15.44241824,0.467818783,1.341742893,0.532771221,0.160266179,5.44E-05,0.325653394,25.98593422,0.000129599,0.000111677,494.7771844,26.04090444
Goatgrass,sVisitsP,0,70.13953652,18.13193233,54.53188603,26.28227181,276.7358235,0.911400044,18.92838191,7.215741589,0.000155306,15.68124679,0.523075299,1.218913537,0.579352806,0.159981543,4.99E-05,0.34512602,28.06272639,0.000120092,8.63E-05,519.4478078,27.3393583
Goatgrass,sVisitsP,0,65.17372354,16.1350604,59.22594091,24.12566585,315.0029842,0.957946045,16.27860057,6.758249819,0.000208693,14.42666417,0.47029758,1.42530328,0.575121762,0.182129631,7.54E-05,0.389363043,29.32654886,0.000180508,0.000133389,550.4541976,28.97127356
Goatgrass,sVisitsP,0,63.80324976,18.31880501,53.30083563,23.52040075,307.37578,0.874828583,16.71924505,6.596074955,0.00011354,13.52266412,0.549526945,1.344519604,0.601736801,0.151061906,6.94E-05,0.31228264,27.34187099,0.00021888,0.000159084,534.3334437,28.12281283
Goatgrass,sVisitsP,0,66.78931915,17.80696409,55.53797369,23.41009996,276.4698991,0.945283606,15.73412763,6.412910318,0.000254675,15.50750588,0.473482828,1.353257844,0.526031799,0.185978682,5.68E-05,0.333055168,27.61004053,0.000114489,0.000108637,509.096465,26.79455079
Goatgrass,sVisitsP,0,69.12976493,15.97384836,53.07033995,25.99667773,291.925403,0.939458769,18.37499488,6.131712991,0.000110157,14.21606028,0.545313092,1.370958473,0.590154109,0.158631408,8.54E-05,0.358831087,27.80096321,0.000112498,0.000162827,526.5835831,27.71492543
Goatgrass,sVisitsP,0,59.71576028,17.23091124,57.43842069,27.59165217,253.9949582,0.80672551,15.87467644,6.852499477,0.00019665,13.71936025,0.49366708,1.267168739,0.595913319,0.158120917,5.06E-05,0.381746454,26.66589027,8.91E-05,0.000188648,482.787996,25.40989453
Goatgrass,sVisitsP,0,68.28092365,16.46796633,59.77023997,27.04222148,274.5456479,0.859896977,18.18826552,6.323134437,0.000329349,15.34739051,0.486140444,1.434554399,0.560621241,0.159418436,6.61E-05,0.340592289,27.76037366,0.000175109,0.000200703,517.5681584,27.24042939
Goatgrass,sVisitsP,0,61.27868877,17.01823741,52.86270903,27.73105691,272.8466909,0.880241421,19.21275033,7.133157982,0.000214989,15.82110259,0.555984109,1.401001058,0.532374326,0.163595495,9.43E-05,0.320465123,27.69324177,0.000140112,0.000187253,505.4519339,26.60273336
Goatgrass,sVisitsP,0,69.2681618,18.67806596,56.21701285,23.28614305,308.7377951,0.926385766,18.16041896,6.524649106,0.000289519,15.03717007,0.529370239,1.372013853,0.507954323,0.169869102,7.72E-05,0.360456995,29.02572347,0.000126933,0.000117602,548.8018019,28.88430536
Goatgrass,sVisitsP,0,71.18998509,17.34381177,60.10379202,22.94349986,283.7044063,0.882401437,18.54346841,6.011630267,0.000305643,14.75871785,0.505532791,1.254539668,0.556511458,0.15971425,5.78E-05,0.329232704,27.70594449,8.71E-05,7.85E-05,525.9937175,27.68387987
Goatgrass,sVisitsP,0,71.33964561,18.8286667,54.32235152,24.31713151,313.4092028,0.882985129,16.60290753,6.432893958,0.000182028,13.69099305,0.564196102,1.211915246,0.537686745,0.144513404,9.53E-05,0.318087825,25.45349285,8.99E-05,6.41E-05,548.0571014,28.8451106
Goatgrass,sVisitsP,0,66.07233019,15.70767708,58.71970932,26.07292363,286.3246431,0.936675083,18.51060039,7.051527649,0.000123742,14.65982024,0.514653747,1.286184219,0.548081016,0.184646554,4.96E-05,0.340041929,27.99622599,0.00014333,0.000167922,524.9262247,27.62769604
Goatgrass,sVisitsP,0,64.5873223,17.27910373,55.80005007,26.4363156,278.4028579,0.900445631,18.64381655,7.206583685,0.000187721,13.51064529,0.539045308,1.429181367,0.527733753,0.195078858,0.000121663,0.359889381,27.65858171,0.000154205,9.12E-05,513.4772059,27.0251161
Goatgrass,sVisitsP,0,65.72059741,18.45070471,59.58152084,25.36625154,269.3734387,0.817084913,18.78338887,7.119729718,0.000306152,15.85393911,0.521656359,1.201684243,0.554283463,0.181771448,0.000101085,0.347368625,26.55836616,8.19E-05,6.62E-05,510.4323414,26.86486007
Goatgrass,sVisitsP,0,64.94361243,17.54996938,51.37837051,26.84418298,307.6479161,0.97464337,17.73322171,6.755314993,0.000206954,14.878324,0.507769953,1.224471729,0.615797181,0.163117069,8.28E-05,0.350731722,31.43329959,0.000132102,0.000101619,543.0012662,28.57901401
Goatgrass,sVisitsP,0,62.91917888,18.41819236,52.74797893,23.98594877,317.4581048,0.805742964,17.72648626,7.143239455,0.000278716,14.46834028,0.473487605,1.39519031,0.607023902,0.158894553,0.000108934,0.388632302,25.9038453,0.000138564,0.000157404,544.6009703,28.66320896
Goatgrass,sVisitsP,0,67.69773209,17.12789103,60.48741087,23.96569473,307.7590183,0.829330436,17.65166833,6.631284781,0.000272768,16.33332017,0.548192033,1.436098416,0.530415161,0.156545898,6.44E-05,0.326895776,25.94012387,9.72E-05,0.000104633,547.4221609,28.81169268
Goatgrass,sVisitsP,0,65.96803514,16.66840549,51.84980434,24.91841019,265.5311906,0.914229312,16.93850232,6.611962972,0.00022789,13.08026635,0.536238748,1.307713601,0.596865851,0.188410899,5.47E-05,0.345615804,28.98051032,7.79E-05,0.000176038,494.4366984,26.02298413
Goatgrass,sVisitsP,0,62.95018537,18.21458152,62.2282724,27.22885616,298.7691426,0.894784528,18.57623297,7.087523261,0.000263845,13.89199199,0.519438616,1.271923721,0.604655723,0.192800713,8.66E-05,0.38958691,28.60250614,0.000195281,0.000147806,541.4231761,28.49595664
Goatgrass,sVisitsP,0,65.18531261,16.97246034,54.81472984,26.84425331,288.0901448,0.813387935,18.71856166,7.075762181,0.000170979,15.05121067,0.531759116,1.143307254,0.589161721,0.158898944,5.36E-05,0.322122692,29.16610507,0.000115567,0.000128129,525.4776465,27.65671824
Goatgrass,sVisitsP,0,66.83913634,15.74621081,57.77364449,24.58273523,269.3373241,0.821616442,16.96012689,6.182117809,0.000260913,15.29195247,0.503470105,1.174586485,0.55136978,0.156297907,0.000109852,0.341308597,29.18327063,0.00016226,0.000178368,505.4458794,26.60241471
Goatgrass,sVisitsP,0,68.69535161,18.15525791,54.97423107,27.50503683,273.5949873,0.862598091,17.67893761,6.435860343,0.000165294,15.16530513,0.535372314,1.139729985,0.580294667,0.16767947,5.03E-05,0.32077009,25.6429743,0.000125234,0.000192169,511.4549197,26.91867998
Goatgrass,sVisitsP,0,60.53454992,16.05848315,59.75286862,24.28623087,264.8494451,0.834670117,17.37640984,7.387538603,0.000196196,15.29182569,0.513877407,1.189935494,0.533420142,0.152034455,6.97E-05,0.31749383,26.13325288,8.88E-05,0.000130592,495.2125214,26.06381691
Goatgrass,sVisitsP,0,68.35608461,17.75553547,55.09946669,26.83057736,289.2578775,0.916644781,18.76516914,7.122124946,0.000122684,15.32381583,0.513919318,1.317532867,0.600437185,0.165118365,7.24E-05,0.350207783,29.75670358,0.000149129,0.00016689,532.1317265,28.00693297
